video_title,video_length,video_views,published_date,tournament
Akashic (Greninja) vs. Peli (King Dedede) - Ultimate Pools - Frostbite 2019,PT9M48S,3298,2019-02-23T18:04:03Z,Frostbite 2019
Mazer | NAKAT (Pichu) vs. MVG | ScAtt (Mega Man) - Ultimate Pools - Frostbite 2019,PT13M42S,2468,2019-02-23T18:13:31Z,Frostbite 2019
ESE | Fatality (Captain Falcon) vs. Timor | Raffi-X (ROB) - Pools - Frostbite 2019,PT10M21S,36130,2019-02-23T18:13:43Z,Frostbite 2019
SNB | Abadango (Meta Knight) vs. Runes (Donkey Kong) - Ultimate Pools - Frostbite 2019,PT6M52S,269484,2019-02-23T18:16:10Z,Frostbite 2019
smasher1001 (Mega Man) vs. Armada | Ned (Pokemon Trainer) - Ultimate Pools - Frostbite 2019,PT15M12S,2439,2019-02-23T18:36:42Z,Frostbite 2019
SDX (Mewtwo) vs. Pelca (Snake) - Ultimate Pools - Frostbite 2019,PT9M26S,4515,2019-02-23T18:39:39Z,Frostbite 2019
Tsu (Lucario) vs. Ronin (Pichu) - Ultimate Pools - Frostbite 2019,PT10M34S,9253,2019-02-23T18:49:23Z,Frostbite 2019
HPT | Rickles (Ganondorf) vs. DRN (Bowser) - Ultimate Pools - Frostbite 2019,PT6M27S,102014,2019-02-23T18:51:15Z,Frostbite 2019
Rogue | Light (Fox) vs. Bread (Palutena) - Ultimate Pools - Frostbite 2019,PT8M39S,2117,2019-02-23T18:59:32Z,Frostbite 2019
"Marss (Zero Suit Samus, Mega Man) vs. FP | Burst (Inkling/Yoshi) - Ultimate Pools - Frostbite 2019",PT7M27S,3292,2019-02-23T19:07:21Z,Frostbite 2019
CLG | VoiD (Pichu) vs. Komota (Kirby) - Ultimate Pools - Frostbite 2019,PT12M,134625,2019-02-23T19:12:34Z,Frostbite 2019
Lui$ (Fox) vs. Colm (Falco) - Ultimate Pools - Frostbite 2019,PT6M10S,2007,2019-02-23T19:19:05Z,Frostbite 2019
HIKARU (Donkey Kong/Wario) vs. MTS | Suarez (Yoshi) - Ultimate Pools - Frostbite 2019,PT14M1S,11538,2019-02-23T19:42:55Z,Frostbite 2019
1L2P | colinies (Young Link) vs. AG | Tyroy (Pichu) - Ultimate Pools - Frostbite 2019,PT14M35S,1688,2019-02-23T19:52:25Z,Frostbite 2019
tamim (Bayonetta) vs. PsychoMyko (Dark Samus) - Ultimate Pools - Frostbite 2019,PT8M3S,3716,2019-02-23T19:53:31Z,Frostbite 2019
Rags (Inking) vs. MYR | Light (Palutena) - Ultimate Pools - Frostbite 2019,PT7M58S,1474,2019-02-23T19:58:27Z,Frostbite 2019
Larry Lurr (Fox) vs. SETHsational (Captain Falcon) - Ultimate Pools - Frostbite 2019,PT7M20S,2383,2019-02-23T20:04:03Z,Frostbite 2019
Skilly (Palutena) vs. Demise | ZD (Fox) - Ultimate Pools - FB2019,PT13M57S,979,2019-02-23T20:06:51Z,Frostbite 2019
AF | Promaelia (Corrin) vs. CE | Meme (Yoshi) - Ultimate Pools - FB2019,PT10M13S,6921,2019-02-23T20:07:54Z,Frostbite 2019
AMG | 8BitMan (ROB) vs. BlazingPasta (Peach) - Ultimate Pools - Frostbite 2019,PT5M27S,997,2019-02-23T20:13:58Z,Frostbite 2019
Zinoto (Peach) vs. Deviant (Simon/Mario) - Ultimate Pools - Frostbite 2019,PT8M57S,1344,2019-02-23T20:25:50Z,Frostbite 2019
Kraken | Z (Palutena/Lucina) vs. Lea (Greninja) - Ultimate Pools - Frostbite 2019,PT10M18S,7271,2019-02-23T20:33:55Z,Frostbite 2019
RAID | JimboSchlice (Chrom) vs. TNS | Manny (Roy) - Ultimate Pools - Frostbite 2019,PT7M14S,1870,2019-02-23T20:37:23Z,Frostbite 2019
Gomakenpi (Olimar) vs. DOG | Blank (Chrom) - Ultimate Pools - Frostbite 2019,PT8M9S,887,2019-02-23T20:47:22Z,Frostbite 2019
NickC (Captain Falcon) vs. komorikiri (Wolf) - Ultimate Pools - Frostbite 2019,PT15M23S,26441,2019-02-23T20:56:57Z,Frostbite 2019
FOX MVG | Mew2King (Wolf/Incineroar) vs. UtopianRay (Palutena) - Ultimate Pools - Frostbite 2019,PT8M38S,55490,2019-02-23T21:07:23Z,Frostbite 2019
BxA | Tachyon (Pichu) vs. Umeki (Daisy) - Ultimate Pools - Frostbite 2019,PT12M5S,2095,2019-02-23T21:25:15Z,Frostbite 2019
FS | DarkBlues (Wolf) vs. Timor | DM (Pikachu) - Ultimate Pools - FB2019,PT11M7S,835,2019-02-23T21:26:57Z,Frostbite 2019
Aexw (Wolf/Young Link) vs. Gackt (Ness) - Ultimate Pools - Frostbite 2019,PT6M21S,3905,2019-02-23T21:36:56Z,Frostbite 2019
MVG | Dark Wizzy (Mario) vs. Ozone (Duck Hunt) - Ultimate Pools - Frostbite 2019,PT12M28S,4689,2019-02-23T21:39:55Z,Frostbite 2019
JeBB (Palutena) vs. BigKenny (Snake) - Ultimate Pools - Frostbite 2019,PT7M32S,633,2019-02-23T21:46:38Z,Frostbite 2019
Ryuga (Ike) vs. Zurge (Mega Man) - Ultimate Pools - Frostbite 2019,PT8M7S,1450,2019-02-23T21:54:06Z,Frostbite 2019
AG | WaDi (ROB) vs. Syco (Olimar) - Ultimate Pools - Frostbite 2019,PT7M5S,1223,2019-02-23T21:57:04Z,Frostbite 2019
TSM | Tweek (Wolf/Wario) vs. Anon. Moniker (Mii Sword) - Ultimate Pools - Frostbite 2019,PT8M45S,4522,2019-02-23T22:03:58Z,Frostbite 2019
EMG | false (Wolf) vs. BLaP (Link) - Ultimate Pools - Frostbite 2019,PT9M14S,1467,2019-02-23T22:16:01Z,Frostbite 2019
TNS | Manny (Roy) vs. Azin (Palutena) - Ultimate Pools - Frostbite 2019,PT7M31S,1079,2019-02-23T22:19:38Z,Frostbite 2019
MuteAce (Peach) vs. Goblin (Roy) - Ultimate Pools - Frostbite 2019,PT12M49S,3339,2019-02-23T22:20:31Z,Frostbite 2019
DIRq (Pichu) vs. bread (Lucina) - Ultimate Pools - Frostbite 2019,PT8M43S,764,2019-02-23T22:31:09Z,Frostbite 2019
"Notes (Wolf) vs. Thank You, Next (Peach/Daisy) - Ultimate Pools - Frostbite 2019",PT10M48S,1306,2019-02-23T22:31:46Z,Frostbite 2019
Elegant (Luigi) vs. DarkShad (Shulk) - Ultimate Pools - Frostbite 2019,PT9M20S,10608,2019-02-23T22:46:17Z,Frostbite 2019
dyr (Wolf) vs. Cookietic (Ike) - Ultimate Pools - Frostbite 2019,PT9M,834,2019-02-23T22:47:08Z,Frostbite 2019
SST | Shuton (Olimar) vs. SSN | Brandon (Donkey Kong) - Ultimate Pools - Frostbite 2019,PT5M23S,3162,2019-02-23T22:54:05Z,Frostbite 2019
R2G | Kameme (Mega Man) vs. SSN | THUNDER (Wolf/Ryu) - Ultimate Pools - Frostbite 2019,PT8M29S,5680,2019-02-23T22:56:03Z,Frostbite 2019
Strike (Fox) vs. Mr. E (Lucina) - Ultimate Pools - Frostbite 2019,PT7M43S,1826,2019-02-23T23:07:28Z,Frostbite 2019
Ho3K | Gen (Palutena) vs. Typo | Sonido (Sonic) - Ultimate Pools - Frostbite 2019,PT11M18S,1393,2019-02-23T23:10:46Z,Frostbite 2019
UR | SNooFL (Fox) vs. GW | zackray (Wolf) - Ultimate Pools - Frostbite 2019,PT8M44S,6705,2019-02-23T23:24:38Z,Frostbite 2019
FOX MVG | MkLeo (Ike) vs. Advo (Dark Samus) - Pools - Frostbite 2019,PT9M39S,290082,2019-02-23T23:32:46Z,Frostbite 2019
NickC (Captain Falcon) vs. JeBB (Palutena) - Ultimate Phase 2 Pools - Frostbite 2019,PT15M17S,7109,2019-02-23T23:53:35Z,Frostbite 2019
UR | Super Dan (Mario) vs. WBG | MVD (Snake) - Ultimate Pools - Frostbite 2019,PT5M58S,2445,2019-02-23T23:53:58Z,Frostbite 2019
CaptainZack (Daisy) vs. CE | Meme (Yoshi) - Ultimate Phase 2 Pools - Frostbite 2019,PT8M2S,4062,2019-02-23T23:59:35Z,Frostbite 2019
EMG | SuperGirlKels (Sonic) vs. HPT | Seth (Yoshi) - Pools - Frostbite 2019,PT16M32S,9269,2019-02-24T00:05:58Z,Frostbite 2019
BLaP (Link) vs. DL | Komota (Kirby) - Ultimate Phase 2 Pools - Frostbite 2019,PT6M38S,24836,2019-02-24T00:11:27Z,Frostbite 2019
Daybreak (Wolf) vs. EMG | Blacktwins13 (Pichu) - Ultimate Phase 2 Pools - Frostbite 2019,PT12M43S,793,2019-02-24T00:21:19Z,Frostbite 2019
AG | WaDi (ROB/Rosalina & Luma) vs. Lea (Greninja) - Ultimate Phase 2 Pools - Frostbite 2019,PT8M25S,9945,2019-02-24T00:28:21Z,Frostbite 2019
tamim (Bayonetta) vs. BxA | Tachyon (Pichu) - Ultimate Phase 2 Pools - Frostbite 2019,PT10M25S,3945,2019-02-24T00:41:08Z,Frostbite 2019
Umeki (Daisy) vs. Lui$ (Fox/Doctor Mario) - Ultimate Phase 2 Pools - Frostbite 2019,PT15M55S,4095,2019-02-24T00:47:47Z,Frostbite 2019
CE | Meme (Yoshi/Lucina) vs. UtopianRay (Palutena) - Ultimate Phase 2 Pools - FB2019,PT18M23S,2223,2019-02-24T00:55:50Z,Frostbite 2019
Tea (Pac-Man) vs. Dabuz (Olimar) - Phase 2 Pools - Frostbite 2019,PT16M7S,78933,2019-02-24T01:29:03Z,Frostbite 2019
Gackt (Ness) vs. CLG | VoiD (Pichu) - Phase 2 Pools - Frostbite 2019,PT13M25S,26688,2019-02-24T01:17:17Z,Frostbite 2019
SST | Shuton (Olimar) vs. Geist (Bayonetta) - Phase 2 Pools - Frostbite 2019,PT20M42S,6846,2019-02-24T01:40:21Z,Frostbite 2019
Advo (Dark Samus/Game & Watch) vs. Demise | ZD (Fox/Wolf) - Phase 2 Pools - Frostbite 2019,PT22M53S,5738,2019-02-24T01:42:05Z,Frostbite 2019
FOX MVG | MkLeo (Ike) vs. JeBB (Palutena) - Phase 2 Pools - Frostbite 2019,PT11M51S,13135,2019-02-24T01:52:14Z,Frostbite 2019
Rogue | Light (Fox) v. MTS | Suarez (Yoshi) - Phase 2 Pools - Frostbite 2019,PT21M3S,14897,2019-02-24T02:07:40Z,Frostbite 2019
Lea (Greninja) vs. DOG | Blank (Chrom) - Phase 2 Pools - Frostbite 2019,PT16M33S,25950,2019-02-24T02:12:44Z,Frostbite 2019
HIKARU (Donkey Kong/Pichu) vs. MnT | Shoyo James (Chrom) - Phase 2 Pools - Frostbite 2019,PT7M11S,38977,2019-02-24T02:17:55Z,Frostbite 2019
Zinoto (Diddy Kong/Peach) vs. TSM | Tweek (Wolf) - Phase 2 Pools - Frostbite 2019,PT9M43S,4851,2019-02-24T02:41:23Z,Frostbite 2019
PG | Plup (Greninja) vs. EMG | false (Wolf) - Phase 2 Pools - Frostbite 2019,PT18M43S,17007,2019-02-24T02:53:28Z,Frostbite 2019
Mazer | NAKAT (Pichu) vs. Cookietic (Ike) - Phase 2 Pools - Frostbite 2019,PT16M15S,2161,2019-02-24T02:55:12Z,Frostbite 2019
GW | zackray (Wolf/Wario) vs. MuteAce (Peach) - Phase 2 Pools - Frostbite 2019,PT21M31S,33116,2019-02-24T03:01:01Z,Frostbite 2019
SNB | Abadango (Meta Knight) vs. PG | Cosmos (Inkling) - Phase 2 Pools - Frostbite 2019,PT14M37S,89950,2019-02-24T03:20:03Z,Frostbite 2019
AG | WaDi (ROB/Rosalina) vs. TGS | Captain L (Pichu) - Top 48 - Frostbite 2019,PT13M4S,3633,2019-02-24T17:35:04Z,Frostbite 2019
R2G | Kameme (Mega Man) vs. EMG | false (Wolf) - Top 48 - Frostbite 2019,PT11M29S,9837,2019-02-24T17:37:29Z,Frostbite 2019
CE | Meme (Lucina) vs. myR | Light (Palutena/Sheik) - Top 48 - Frostbite 2019,PT16M16S,3695,2019-02-24T17:57:08Z,Frostbite 2019
SDX (Mewtwo/Wolf) vs. Dabuz (Olimar) - Top 48 - Frostbite 2019,PT13M13S,5752,2019-02-24T18:14:12Z,Frostbite 2019
JeBB (Palutena) vs. Goblin (Roy) - Top 48 - Frostbite 2019,PT12M4S,2817,2019-02-24T18:12:08Z,Frostbite 2019
BxA | Tachyon (Pichu) vs. Larry Lurr (Falco/Lucina) - Top 48 - Frostbite 2019,PT9M49S,4399,2019-02-24T18:14:18Z,Frostbite 2019
Mazer | NAKAT (Pichu/Lucina) vs. WBG | MVD (Snake) - Top 48 - Frostbite 2019,PT12M45S,3855,2019-02-24T18:30:29Z,Frostbite 2019
MnT | Shoyo James (Chrom) vs. Timor | DM (Pikachu) - Top 48 - Frostbite 2019,PT17M28S,3124,2019-02-24T18:36:35Z,Frostbite 2019
TSM | Tweek (Wolf) vs. Ryuga (Ike) - Top 48 - Frostbite 2019,PT11M10S,7203,2019-02-24T20:36:17Z,Frostbite 2019
dyr (Wolf) vs. Zinoto (Peach) - Top 48 - Frostbite 2019,PT11M47S,1107,2019-02-24T18:44:23Z,Frostbite 2019
Pelca (Snake) vs. Geist (Bayonetta) - Top 48 - Frostbite 2019,PT13M40S,2855,2019-02-24T19:11:00Z,Frostbite 2019
Lui$ (Doctor Mario/Fox) vs. eUnited | Samsora (Peach) - Top 48 - Frostbite 2019,PT13M31S,13426,2019-02-24T19:04:30Z,Frostbite 2019
LingLing (Peach) vs. MTS | Suarez (Yoshi) - Ultimate Top 48 - Frostbite 2019,PT17M42S,3502,2019-02-24T19:32:17Z,Frostbite 2019
Demise | ZD (Wolf/Fox) vs. GW | zackray (Wolf/Wario) - Top 48 - Frostbite 2019,PT14M25S,24056,2019-02-24T19:16:17Z,Frostbite 2019
UtopianRay (Palutena) vs. FOX MVG | MkLeo (Ike) - Top 48 - Frostbite 2019,PT10M49S,5662,2019-02-24T19:24:48Z,Frostbite 2019
ESE | Fatality (Captain Falcon) vs. DOG | Blank (Chrom) - Top 48 - Frostbite 2019,PT13M48S,100540,2019-02-24T19:27:54Z,Frostbite 2019
NRG | Nairo (Palutena) vs. Armada | Ned (Pokemon Trainer) - Top 48 - Frostbite 2019,PT13M52S,11849,2019-02-24T19:38:12Z,Frostbite 2019
Gackt (Ness) vs. Marss (Ike/Zero Suit Samus) - Top 48 - Frostbite 2019,PT24M22S,82256,2019-02-24T19:50:32Z,Frostbite 2019
Wishes (Pokemon Trainer) vs. Armada | Myran (Olimar) - Top 48 - Frostbite 2019,PT22M53S,3297,2019-02-24T20:07:31Z,Frostbite 2019
Skilly (Palutena) vs. SNB | Abadango (Meta Knight) - Top 48 - Frostbite 2019,PT26M51S,50429,2019-02-24T20:14:14Z,Frostbite 2019
Goblin (Roy) vs. R2G | Kameme (Mega Man) - Top 48 - Frostbite 2019,PT22M19S,23531,2019-02-24T20:31:50Z,Frostbite 2019
Tea (Pac-Man) vs. SST | Shuton (Olimar) - Top 48 - Frostbite 2019,PT18M1S,8580,2019-02-24T20:27:58Z,Frostbite 2019
BxA | Tachyon (Pichu) vs. Dabuz (Olimar) - Top 48 - Frostbite 2019,PT9M41S,1149,2019-02-24T20:32:40Z,Frostbite 2019
MTS | Suarez (Yoshi) vs. WBG | MVD (Snake) - Top 48 - Frostbite 2019,PT17M,3644,2019-02-24T20:36:58Z,Frostbite 2019
CE | Meme (Lucina/Yoshi) vs. TGS | Captain L (Pichu) - Top 48 - Frostbite 2019,PT13M40S,2571,2019-02-24T20:45:41Z,Frostbite 2019
ESE | Fatality (Captain Falcon) vs. Demise | ZD (Fox) - Top 48 - Frostbite 2019,PT9M49S,76139,2019-02-24T20:54:48Z,Frostbite 2019
Pelca (Snake) vs MnT | Shoyo James (Chrom) - Top 48 - Frostbite 2019,PT13M41S,4368,2019-02-24T21:03:29Z,Frostbite 2019
Umeki (Daisy) vs. Rogue | Light (Fox) - Top 48 - Frostbite 2019,PT16M31S,6055,2019-02-24T21:06:44Z,Frostbite 2019
eU | Samsora (Peach) vs. Zinoto (Diddy Kong/Palutena) - Top 48 - Frostbite 2019,PT12M5S,3057,2019-02-24T21:14:59Z,Frostbite 2019
CLG | VoiD (Pichu) vs. Lea (Greninja) - Top 48 - Frostbite 2019,PT13M3S,174579,2019-02-24T21:16:05Z,Frostbite 2019
SNB | Abadango (Inkling/Meta Knight) vs. Marss (Mega Man/Zero Suit Samus) - Top 48 - Frostbite 2019,PT25M35S,19858,2019-02-24T21:33:48Z,Frostbite 2019
MuteAce (Peach) vs. PG | Cosmos (Inkling) - Top 48 - Frostbite 2019,PT10M59S,3332,2019-02-24T21:37:16Z,Frostbite 2019
UtopianRay (Palutena) vs. WBG | MVD (Snake) - Top 48 - Frostbite 2019,PT16M,2618,2019-02-24T21:42:46Z,Frostbite 2019
Ryuga (Ike) vs. TGS | Captain L (Pichu) - Top 48 - Frostbite 2019,PT14M38S,2928,2019-02-24T21:55:12Z,Frostbite 2019
NRG | Nairo (Palutena/ZSS) vs. FOX MVG | MkLeo (Ike/Wolf) - Top 8 Qualifier - Frostbie 2019,PT16M2S,136789,2019-02-24T21:55:59Z,Frostbite 2019
Umeki (Daisy) vs. Goblin (Roy) - Top 48 - Frostbite 2019,PT12M51S,6473,2019-02-24T21:57:56Z,Frostbite 2019
Tea (Pac-Man) vs. Marss (Zero Suit Samus) - Top 48 - Frostbite 2019,PT21M48S,57049,2019-02-24T22:16:39Z,Frostbite 2019
Armada | Myran (Olimar) vs. SST | Shuton (Olimar) - Top 8 Qualifier - Frostbite 2019,PT16M44S,6698,2019-02-24T22:19:28Z,Frostbite 2019
Wishes (Pokemon Trainer) vs. ESE | Fatality (Captain Falcon) - Top 48 - Frostbite 2019,PT14M27S,26010,2019-02-24T22:16:54Z,Frostbite 2019
eU | Samsora (Peach) vs. Armada | Ned (Pokemon Trainer) - Ultimate Top 48 - Frostbite 2019,PT19M11S,8789,2019-02-24T22:37:36Z,Frostbite 2019
TSM | Tweek (Wario) vs. Rogue | Light (Fox) - Top 8 Qualifier - Frostbite 2019,PT14M46S,39682,2019-02-24T22:33:21Z,Frostbite 2019
MnT | Shoyo James (Chrom) vs. MuteAce (Peach) - Top 48 - Frostbite 2019,PT21M45S,5259,2019-02-24T22:46:28Z,Frostbite 2019
CLG | VoiD (Pichu) vs. Dabuz (Olimar) - Ultimate Top 48 - Frostbite 2019,PT17M52S,4640,2019-02-24T23:01:04Z,Frostbite 2019
Lea (Greninja) vs. PG | Cosmos (Inkling) - Top 8 Qualifier - Frostbite 2019,PT21M50S,68303,2019-02-24T23:01:38Z,Frostbite 2019
Wishes (Pokemon Trainer) vs. Tea (Pac-Man) - Top 48 - Frostbite 2019,PT19M15S,34109,2019-02-24T23:07:58Z,Frostbite 2019
Ryuga (Ike) vs. Goblin (Roy) - Top 48 - Frostbite 2019,PT20M40S,26573,2019-02-24T23:20:24Z,Frostbite 2019
MnT | Shoyo James (Chrom) vs. CLG | VoiD (Pichu) - Top 48 - Frostbite 2019,PT13M8S,34118,2019-02-24T23:18:41Z,Frostbite 2019
eU | Samsora (Peach) vs. WBG | MVD (Snake) - Top 48 - Frostbite 2019,PT23M6S,13144,2019-02-24T23:37:59Z,Frostbite 2019
Rogue | Light (Fox) vs. Wishes (Pokemon Trainer) - Losers Top 8 Qualifier - Frostbite 2019,PT12M56S,9478,2019-02-24T23:40:56Z,Frostbite 2019
Ryuga (Ike) vs. SST | Shuton (Olimar) - Losers Top 8 Qualifier - Frostbite 2019,PT11M36S,5169,2019-02-24T23:46:52Z,Frostbite 2019
NRG | Nairo (Palutena) vs. MnT | Shoyo James (Chrom) - Losers Top 8 Qualifier - Frostbite 2019,PT20M6S,31407,2019-02-25T00:03:05Z,Frostbite 2019
Lea (Greninja) vs. WBG | MVD (Snake) - Losers Top 8 Qualifier - Frostbite 2019,PT18M26S,28102,2019-02-25T00:07:14Z,Frostbite 2019
Rogue | Light (Fox) vs. WBG | MVD (Snake) - Losers Eighths - Frostbite 2019,PT19M40S,40859,2019-02-25T00:50:58Z,Frostbite 2019
SST | Shuton (Olimar) vs. NRG | Nairo (Palutena) - Losers Eighths - Frostbite 2019,PT19M43S,29925,2019-02-25T01:14:56Z,Frostbite 2019
FOX MVG | MkLeo (Ike) vs. Armada | Myran (Olimar) - Winners Semis - Frostbite 2019,PT13M24S,22160,2019-02-25T01:34:24Z,Frostbite 2019
TSM | Tweek (Wario/Wolf) vs. PG | Cosmos (Inkling) - Winners Semis - Frostbite 2019,PT21M58S,55216,2019-02-25T02:05:56Z,Frostbite 2019
Armada | Myran (Olimar) vs. Rogue | Light (Fox) - Losers Quarters - Frostbite 2019,PT16M52S,7394,2019-02-25T02:24:14Z,Frostbite 2019
PG | Cosmos (Inkling) vs. SST | Shuton (Olimar) - Losers Quarters - Frostbite 2019,PT11M27S,11418,2019-02-25T02:44:37Z,Frostbite 2019
FOX MVG | MkLeo (Ike/Lucina) vs. TSM | Tweek (DK/Wario) - Winners Finals - Frostbite 2019,PT18M57S,902794,2019-02-25T03:12:08Z,Frostbite 2019
Armada | Myran (Olimar) vs. SST | Shuton (Richter) - Losers Semis - Frostbite 2019,PT17M42S,131877,2019-02-25T03:28:21Z,Frostbite 2019
Armada | Myran (Olimar) vs. FOX MVG | MkLeo (Lucina) - Losers Finals - Frostbite 2019,PT9M8S,22088,2019-02-25T03:39:17Z,Frostbite 2019
TSM | Tweek (Wario) vs. FOX MVG | MkLeo (Lucina) - Grand Finals - Frostbite 2019,PT11M59S,279492,2019-02-25T03:58:54Z,Frostbite 2019
Umebura JM2019 SSBU - PG Cosmos (Inkling) Vs puusuke (Jigglypuff) Japan Smash Ultimate Tournament,PT10M5S,24380,2019-05-01T06:11:02Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - Mukyu (Kirby) Vs. YG | Rain (Wolf) Japan Smash Ultimate Tournament Pools,PT7M51S,3247,2019-05-01T19:22:10Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - Murasat (Ice Climbers) Vs. Masu (Lucina) Japan Smash Ultimate Tournament Pools,PT9M22S,11122,2019-05-01T19:23:17Z,Umebura Japan Major 2019
"Umebura JM2019 SSBU - Uvamaro (Joker, Greninja) Vs. Seven (Falco) Japan Ultimate Tournament Pools",PT9M17S,4230,2019-05-01T19:34:36Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - DTN | Pega (Lucina) Vs. k-taro (Jigglypuff) Japan Ultimate Tournament Pools,PT9M27S,2149,2019-05-01T19:41:57Z,Umebura Japan Major 2019
"Umebura JM2019 SSBU - Kuma (Peach) Vs btyamato (Zelda, L. Mac) Japan Smash Ultimate Tournament Pools",PT10M44S,2226,2019-05-01T19:55:50Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - Mona (Dark Samus) Vs CJE | CaptainJack (Palutena) Japan Ultimate Tournament,PT7M44S,1999,2019-05-01T20:00:08Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - Kisa (Pikachu) Vs. Awazuko (Dark Samus) Japan Smash Ultimate Tournament Pools,PT9M50S,2227,2019-05-01T20:00:52Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - Hauberk (Incineroar) Vs. ToranoOnisan (Incineroar) Japan Ultimate Tournament,PT10M27S,4365,2019-05-01T20:05:31Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - Tsu Summer (Falcon) Vs Taihou (Rosalina) Japan Smash Ultimate Tournament Pools,PT10M42S,3892,2019-05-01T20:10:11Z,Umebura Japan Major 2019
"Umebura JM2019 SSBU - WP | Suinoko (Y. Link) Vs. MASA (Falco, Ness) Japan Smash Ultimate Tournament",PT12M42S,2940,2019-05-01T20:24:57Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - Konbu (Roy) Vs. Bokinchan (Ike) Japan Smash Ultimate Tournament Pools,PT11M3S,3893,2019-05-01T20:25:36Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - DTN Pega (Lucina) Vs. TsubasaSP (Game & Watch) Japan Ultimate Tournament Pools,PT13M53S,1159,2019-05-01T20:30:32Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - Tamushika (Duck Hunt) Vs Nyanko (Lucina) Japan Smash Ultimate Tournament Pools,PT14M23S,1629,2019-05-01T20:34:57Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - Halo (Link) Vs. gain (Little Mac) Japan Smash Ultimate Tournament Pools,PT6M47S,21774,2019-05-01T20:37:15Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - Natsu (Ness) Vs. DoubleA (Shulk) Japan Smash Ultimate Tournament Pools,PT14M14S,4428,2019-05-01T20:47:47Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - Kamiki (Inkling) Vs. Licon (Palutena) Japan Smash Ultimate Tournament Pools,PT8M26S,1240,2019-05-01T20:48:07Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - Geki | T (Link) Vs. Yakara (Fox) Japan Smash Ultimate Tournament Pools R2,PT10M39S,5451,2019-05-02T02:02:40Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - GW | Zackray (Wolf) Vs. Masashi (Cloud) Japan Smash Ultimate Tournament Pools,PT9M21S,25109,2019-05-02T02:01:32Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - DNG | Nietono (Pichu) Vs. Numa (Link) Japan Smash Ultimate Tournament Pools R2,PT8M11S,1830,2019-05-02T02:04:07Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - Juppo (Snake) Vs SNB Abadango (Inkling) Japan Smash Ultimate Tournament Pools,PT6M34S,2687,2019-05-02T02:05:00Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - Fuwa (Marth) Vs. TKM (Peach) Japan Smash Ultimate Tournament Pools R2,PT13M4S,14495,2019-05-02T02:15:48Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - s h k y (ZSS) Vs. Atelier (Wolf) Japan Smash Ultimate Tournament Pools R2,PT10M47S,1539,2019-05-02T02:22:38Z,Umebura Japan Major 2019
"Umebura JM2019 SSBU - TKM (Peach) Vs. FOX | MkLeo (Joker, Lucina) Japan Ultimate Tournament Pools",PT8M8S,81284,2019-05-02T02:28:43Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - Raito (Duck Hunt) Vs. Luz (Ganondorf) Japan Smash Ultimate Tournament Pools R2,PT8M27S,6985,2019-05-02T02:29:24Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - ProtoBanaham (Lucina) Vs Umeki (Daisy) Japan Smash Ultimate Tournament Pools 2,PT15M3S,5217,2019-05-02T02:57:10Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - Geki | T (Link) Vs. Kirihara (Rosalina) Japan Smash Ultimate Tournament Pools,PT12M20S,10119,2019-05-02T03:15:03Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - Geki | HIKARU (PT) Vs. Karoegu (Pichu) Japan Ultimate Tournament Pools R2,PT5M54S,1947,2019-05-02T03:15:53Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - SST | Yamanyon (ZSS) Vs Tea (Pac-Man) Japan Smash Ultimate Tournament Pools R2,PT8M9S,2270,2019-05-02T03:35:48Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - GW | Zackray (Wolf) Vs. Ri-ma (Toon Link) Japan Smash Ultimate Tournament T48,PT14M34S,63992,2019-05-02T03:52:01Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - Rotsuku (Yoshi) Vs. Tea (Pac-Man) Japan Smash Ultimate Tournament Top 48,PT17M15S,45907,2019-05-02T04:19:48Z,Umebura Japan Major 2019
Umebura JM2019 SSBU - Kishiru (Pikachu) Vs. Somo (ROB) Japan Smash Ultimate Tournament L. Top 32,PT9M26S,1939,2019-05-02T04:26:07Z,Umebura Japan Major 2019
